toolId	target	subject	category	educationLevels	expression	additionalBranches	symbolic	canonicalUnit	method	exactness	constraints	sourceRefs
physics-g8-efficiency	input	Physics	Grade 8 Physics	GRADE_8	useful*100/eta				CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g8-efficiency	useful	Physics	Grade 8 Physics	GRADE_8	eta*input/100				CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g8-electric-field	E	Physics	Grade 8 Physics	GRADE_8	F/q			N/C	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g8-electric-field	F	Physics	Grade 8 Physics	GRADE_8	E*q			N	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g8-electric-field	q	Physics	Grade 8 Physics	GRADE_8	F/E			coulomb	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g8-electric-potential-work	V	Physics	Grade 8 Physics	GRADE_8	W/q			V	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g8-electric-potential-work	W	Physics	Grade 8 Physics	GRADE_8	V*q			J	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g8-electric-potential-work	q	Physics	Grade 8 Physics	GRADE_8	W/V			coulomb	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g8-electric-power-vi	I	Physics	Grade 8 Physics	GRADE_8	P/V			A	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	UZB_G8_OFFICIAL_PORTAL_2020|V4_GRADE8_FULL_MAP|V4_ORIGINAL_MISSION
physics-g8-electric-power-vi	P	Physics	Grade 8 Physics	GRADE_8	V*I			W	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	UZB_G8_OFFICIAL_PORTAL_2020|V4_GRADE8_FULL_MAP|V4_ORIGINAL_MISSION
physics-g8-electric-power-vi	V	Physics	Grade 8 Physics	GRADE_8	P/I			V	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	UZB_G8_OFFICIAL_PORTAL_2020|V4_GRADE8_FULL_MAP|V4_ORIGINAL_MISSION
physics-g8-electrical-energy	E	Physics	Grade 8 Physics	GRADE_8	P*t			J	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g8-electrical-energy	P	Physics	Grade 8 Physics	GRADE_8	E/t			W	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g8-electrical-energy	t	Physics	Grade 8 Physics	GRADE_8	E/P			s	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g8-electrolysis-faraday	I	Physics	Grade 8 Physics	GRADE_8	m/(k*t)			A	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g8-electrolysis-faraday	k	Physics	Grade 8 Physics	GRADE_8	m/(I*t)			kg/C	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g8-electrolysis-faraday	m	Physics	Grade 8 Physics	GRADE_8	k*I*t			kg	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g8-electrolysis-faraday	t	Physics	Grade 8 Physics	GRADE_8	m/(k*I)			s	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g8-faraday	N	Physics	Grade 8 Physics	GRADE_8	-emf*dt/dPhi				CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g8-faraday	dPhi	Physics	Grade 8 Physics	GRADE_8	-emf*dt/N			Wb	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g8-faraday	dt	Physics	Grade 8 Physics	GRADE_8	-N*dPhi/emf			s	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g8-faraday	emf	Physics	Grade 8 Physics	GRADE_8	-N*dPhi/dt			V	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g8-joule-lenz	I	Physics	Grade 8 Physics	GRADE_8	sqrt(Q/(R*t))			A	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g8-joule-lenz	Q	Physics	Grade 8 Physics	GRADE_8	I^2*R*t			J	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g8-joule-lenz	R	Physics	Grade 8 Physics	GRADE_8	Q/(I^2*t)			ohm	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g8-joule-lenz	t	Physics	Grade 8 Physics	GRADE_8	Q/(I^2*R)			s	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g8-lorentz-force	B	Physics	Grade 8 Physics	GRADE_8	F/(q*v*sin(theta))			T	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g8-lorentz-force	F	Physics	Grade 8 Physics	GRADE_8	q*v*B*sin(theta)			N	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g8-lorentz-force	q	Physics	Grade 8 Physics	GRADE_8	F/(v*B*sin(theta))			coulomb	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g8-lorentz-force	v	Physics	Grade 8 Physics	GRADE_8	F/(q*B*sin(theta))			m/s	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g8-magnetic-flux	A	Physics	Grade 8 Physics	GRADE_8	Phi/(B*cos(theta))			m2	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g8-magnetic-flux	B	Physics	Grade 8 Physics	GRADE_8	Phi/(A*cos(theta))			T	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g8-magnetic-flux	Phi	Physics	Grade 8 Physics	GRADE_8	B*A*cos(theta)			Wb	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g8-magnetic-force-wire	B	Physics	Grade 8 Physics	GRADE_8	F/(I*L*sin(theta))			T	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g8-magnetic-force-wire	F	Physics	Grade 8 Physics	GRADE_8	B*I*L*sin(theta)			N	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g8-magnetic-force-wire	I	Physics	Grade 8 Physics	GRADE_8	F/(B*L*sin(theta))			A	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g8-magnetic-force-wire	L	Physics	Grade 8 Physics	GRADE_8	F/(B*I*sin(theta))			m	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g8-mixed-resistance-series-parallel	R1	Physics	Grade 8 Physics	GRADE_8	Req-R2*R3/(R2+R3)			ohm	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	UZB_G8_OFFICIAL_PORTAL_2020|V4_GRADE8_FULL_MAP|V4_ORIGINAL_MISSION
physics-g8-mixed-resistance-series-parallel	R2	Physics	Grade 8 Physics	GRADE_8	(Req-R1)*R3/(R3-(Req-R1))			ohm	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	UZB_G8_OFFICIAL_PORTAL_2020|V4_GRADE8_FULL_MAP|V4_ORIGINAL_MISSION
physics-g8-mixed-resistance-series-parallel	R3	Physics	Grade 8 Physics	GRADE_8	(Req-R1)*R2/(R2-(Req-R1))			ohm	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	UZB_G8_OFFICIAL_PORTAL_2020|V4_GRADE8_FULL_MAP|V4_ORIGINAL_MISSION
physics-g8-mixed-resistance-series-parallel	Req	Physics	Grade 8 Physics	GRADE_8	R1+R2*R3/(R2+R3)			ohm	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	UZB_G8_OFFICIAL_PORTAL_2020|V4_GRADE8_FULL_MAP|V4_ORIGINAL_MISSION
physics-g8-ohms-law	I	Physics	Grade 8 Physics	GRADE_8	V/R			A	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	UZB_G8_OFFICIAL_PORTAL_2020|V4_GRADE8_FULL_MAP|V4_ORIGINAL_MISSION
physics-g8-ohms-law	R	Physics	Grade 8 Physics	GRADE_8	V/I			ohm	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	UZB_G8_OFFICIAL_PORTAL_2020|V4_GRADE8_FULL_MAP|V4_ORIGINAL_MISSION
physics-g8-ohms-law	V	Physics	Grade 8 Physics	GRADE_8	I*R			V	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	UZB_G8_OFFICIAL_PORTAL_2020|V4_GRADE8_FULL_MAP|V4_ORIGINAL_MISSION
physics-g8-parallel-resistance-two	R1	Physics	Grade 8 Physics	GRADE_8	Req*R2/(R2-Req)			ohm	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g8-parallel-resistance-two	R2	Physics	Grade 8 Physics	GRADE_8	Req*R1/(R1-Req)			ohm	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g8-parallel-resistance-two	Req	Physics	Grade 8 Physics	GRADE_8	R1*R2/(R1+R2)			ohm	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g8-point-charge-field	E	Physics	Grade 8 Physics	GRADE_8	8.9875517923e9*abs(Q)/r^2			N/C	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g8-point-charge-field	Q	Physics	Grade 8 Physics	GRADE_8	E*r^2/8.9875517923e9			coulomb	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g8-point-charge-field	r	Physics	Grade 8 Physics	GRADE_8	sqrt(8.9875517923e9*abs(Q)/E)			m	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g8-resistivity	A	Physics	Grade 8 Physics	GRADE_8	rho*L/R			m2	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g8-resistivity	L	Physics	Grade 8 Physics	GRADE_8	R*A/rho			m	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g8-resistivity	R	Physics	Grade 8 Physics	GRADE_8	rho*L/A			ohm	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g8-resistivity	rho	Physics	Grade 8 Physics	GRADE_8	R*A/L			ohm*m	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g8-series-resistance	R1	Physics	Grade 8 Physics	GRADE_8	Req-R2			ohm	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g8-series-resistance	R2	Physics	Grade 8 Physics	GRADE_8	Req-R1			ohm	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g8-series-resistance	Req	Physics	Grade 8 Physics	GRADE_8	R1+R2			ohm	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g8-transformer-current	Ip	Physics	Grade 8 Physics	GRADE_8	Is*Ns/Np			A	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g8-transformer-current	Is	Physics	Grade 8 Physics	GRADE_8	Ip*Np/Ns			A	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g8-transformer-current	Np	Physics	Grade 8 Physics	GRADE_8	Is*Ns/Ip				CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g8-transformer-current	Ns	Physics	Grade 8 Physics	GRADE_8	Ip*Np/Is				CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g8-transformer-efficiency	Ip	Physics	Grade 8 Physics	GRADE_8	Vs*Is*100/(eta*Vp)			A	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	UZB_G8_OFFICIAL_PORTAL_2020|V4_GRADE8_FULL_MAP|V4_ORIGINAL_MISSION
physics-g8-transformer-efficiency	Is	Physics	Grade 8 Physics	GRADE_8	eta*Vp*Ip/(100*Vs)			A	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	UZB_G8_OFFICIAL_PORTAL_2020|V4_GRADE8_FULL_MAP|V4_ORIGINAL_MISSION
physics-g8-transformer-efficiency	Vp	Physics	Grade 8 Physics	GRADE_8	Vs*Is*100/(eta*Ip)			V	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	UZB_G8_OFFICIAL_PORTAL_2020|V4_GRADE8_FULL_MAP|V4_ORIGINAL_MISSION
physics-g8-transformer-efficiency	Vs	Physics	Grade 8 Physics	GRADE_8	eta*Vp*Ip/(100*Is)			V	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	UZB_G8_OFFICIAL_PORTAL_2020|V4_GRADE8_FULL_MAP|V4_ORIGINAL_MISSION
physics-g8-transformer-efficiency	eta	Physics	Grade 8 Physics	GRADE_8	Vs*Is/(Vp*Ip)*100			%	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	UZB_G8_OFFICIAL_PORTAL_2020|V4_GRADE8_FULL_MAP|V4_ORIGINAL_MISSION
physics-g8-transformer-ideal-power	Ip	Physics	Grade 8 Physics	GRADE_8	Vs*Is/Vp			A	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	UZB_G8_OFFICIAL_PORTAL_2020|V4_GRADE8_FULL_MAP|V4_ORIGINAL_MISSION
physics-g8-transformer-ideal-power	Is	Physics	Grade 8 Physics	GRADE_8	Vp*Ip/Vs			A	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	UZB_G8_OFFICIAL_PORTAL_2020|V4_GRADE8_FULL_MAP|V4_ORIGINAL_MISSION
physics-g8-transformer-ideal-power	Vp	Physics	Grade 8 Physics	GRADE_8	Vs*Is/Ip			V	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	UZB_G8_OFFICIAL_PORTAL_2020|V4_GRADE8_FULL_MAP|V4_ORIGINAL_MISSION
physics-g8-transformer-ideal-power	Vs	Physics	Grade 8 Physics	GRADE_8	Vp*Ip/Is			V	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	UZB_G8_OFFICIAL_PORTAL_2020|V4_GRADE8_FULL_MAP|V4_ORIGINAL_MISSION
physics-g8-transformer-voltage	Np	Physics	Grade 8 Physics	GRADE_8	Vp*Ns/Vs				CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g8-transformer-voltage	Ns	Physics	Grade 8 Physics	GRADE_8	Vs*Np/Vp				CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g8-transformer-voltage	Vp	Physics	Grade 8 Physics	GRADE_8	Vs*Np/Ns			V	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g8-transformer-voltage	Vs	Physics	Grade 8 Physics	GRADE_8	Vp*Ns/Np			V	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g8-voltage-divider	R1	Physics	Grade 8 Physics	GRADE_8	R2*(Vin/Vout-1)			ohm	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g8-voltage-divider	R2	Physics	Grade 8 Physics	GRADE_8	Vout*R1/(Vin-Vout)			ohm	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g8-voltage-divider	Vin	Physics	Grade 8 Physics	GRADE_8	Vout*(R1+R2)/R2			V	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g8-voltage-divider	Vout	Physics	Grade 8 Physics	GRADE_8	Vin*R2/(R1+R2)			V	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g9-boyle	P1	Physics	Grade 9 Physics	GRADE_9	P2*V2/V1			Pa	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g9-boyle	P2	Physics	Grade 9 Physics	GRADE_9	P1*V1/V2			Pa	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g9-boyle	V1	Physics	Grade 9 Physics	GRADE_9	P2*V2/P1			m3	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g9-boyle	V2	Physics	Grade 9 Physics	GRADE_9	P1*V1/P2			m3	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g9-calorimetry-balance	Tf	Physics	Grade 9 Physics	GRADE_9	(m1*c1*T1+m2*c2*T2)/(m1*c1+m2*c2)			K	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g9-capillary-rise	gamma	Physics	Grade 9 Physics	GRADE_9	h*rho*g*r/(2*cos(theta))			N/m	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g9-capillary-rise	h	Physics	Grade 9 Physics	GRADE_9	2*gamma*cos(theta)/(rho*g*r)			m	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g9-capillary-rise	r	Physics	Grade 9 Physics	GRADE_9	2*gamma*cos(theta)/(rho*g*h)			m	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g9-charles	T1	Physics	Grade 9 Physics	GRADE_9	V1*T2/V2			K	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g9-charles	T2	Physics	Grade 9 Physics	GRADE_9	V2*T1/V1			K	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g9-charles	V1	Physics	Grade 9 Physics	GRADE_9	V2*T1/T2			m3	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g9-charles	V2	Physics	Grade 9 Physics	GRADE_9	V1*T2/T1			m3	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g9-combined-gas	P1	Physics	Grade 9 Physics	GRADE_9	P2*V2*T1/(T2*V1)			Pa	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g9-combined-gas	P2	Physics	Grade 9 Physics	GRADE_9	P1*V1*T2/(T1*V2)			Pa	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g9-combined-gas	T1	Physics	Grade 9 Physics	GRADE_9	P1*V1*T2/(P2*V2)			K	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g9-combined-gas	T2	Physics	Grade 9 Physics	GRADE_9	P2*V2*T1/(P1*V1)			K	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g9-combined-gas	V1	Physics	Grade 9 Physics	GRADE_9	P2*V2*T1/(T2*P1)			m3	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
